inventor_id,name,country
fl:hu_ln:han-12,Huisheng Han,CN
fl:hu_ln:han-42,Hui-Min Han,CN
fl:hu_ln:hang-1,Huang Yong Hang,CN
fl:hu_ln:hanssen-1,Hubert Joseph Frans Hanssen,NL
fl:hu_ln:hao-7,Huimin Hao,CN
fl:hu_ln:he-14,Huishao He,CN
fl:hu_ln:he-19,Huaya He,CN
fl:hu_ln:he-24,Hua He,US
fl:hu_ln:he-44,Hui He,US
fl:hu_ln:he-73,Huimei He,CN
fl:hu_ln:heo-1,HunHoe Heo,KR
fl:hu_ln:herbst-1,Hubert Herbst,DE
fl:hu_ln:heusinger-1,Hugo Heusinger,DE
fl:hu_ln:hoffman-1,Hugh J. Hoffman,US
fl:hu_ln:hou-27,Huiying Hou,CN
fl:hu_ln:hsu-108,Hunglin Hsu,US
fl:hu_ln:hsu-134,Hung-Chang Hsu,
fl:hu_ln:hsu-17,Hua-Ling Cynthia Hsu,US
fl:hu_ln:hsu-77,Hung-Hsin Hsu,TW
fl:hu_ln:hsu-90,Huai-Chung Hsu,TW
fl:hu_ln:hu-33,Huasheng Hu,CN
fl:hu_ln:hu-40,Huan Hu,US
fl:hu_ln:hu-61,Hui Hu,CN
fl:hu_ln:hu-99,Huosheng Hu,GB
fl:hu_ln:huang-101,Huai HUANG,TW
fl:hu_ln:huang-132,Hui-Min Huang,TW
fl:hu_ln:huang-154,Hui Huang,CN
fl:hu_ln:huang-155,Hui HUANG,TW
fl:hu_ln:huang-157,Hui Huang,CN
fl:hu_ln:huang-162,Hua-Pin Huang,US
fl:hu_ln:huang-229,Hu Huang,CN
fl:hu_ln:huang-36,Hung-Yuan Huang,
fl:hu_ln:huang-40,Hung-Yu Huang,TW
fl:hu_ln:huang-77,Huakun Huang,CN
fl:hu_ln:huang-99,Huai-Ying Huang,TW
fl:hu_ln:hung-32,Hung Hung,JP
fl:hu_ln:jackson-2,Hugh Jackson,AU
fl:hu_ln:jang-1,Hui Jeong Jang,KR
fl:hu_ln:jeng-1,Huajin Jeng,US
fl:hu_ln:jeoung-1,Hun Jeoung,KR
fl:hu_ln:jian-3,Huan JIAN,CN
fl:hu_ln:jiang-32,Hui Jiang,CN
fl:hu_ln:jiang-33,Hua Jiang,CN
fl:hu_ln:jiang-46,Huiling Jiang,CN
fl:hu_ln:jiao-1,Huitian Jiao,US
fl:hu_ln:jiao-7,Huan Jiao,CN
fl:hu_ln:jin-10,Huajun JIN,CN
fl:hu_ln:jin-11,Hu Jin,KR
fl:hu_ln:jin-18,Hui Jin,CN
fl:hu_ln:jin-26,Huijun Jin,CN
fl:hu_ln:jin-36,Huafeng Jin,US
fl:hu_ln:josien-1,Hubert Josien,US
fl:hu_ln:jung-13,Hun Gi Jung,KR
fl:hu_ln:jung-20,Huihun Jung,US
fl:hu_ln:jung-26,Hun Sam Jung,KR
fl:hu_ln:kang-43,Hu Kang,US
fl:hu_ln:kent-1,Hugh C. Kent,US
fl:hu_ln:kettenberger-1,Hubert Kettenberger,DE
fl:hu_ln:keung-1,Hung Chiu Phillip Keung,US
fl:hu_ln:keys-1,Hugo Keys,CA
fl:hu_ln:kim-105,Hugh Kim,KR
fl:hu_ln:kim-13,Hui Yong KIM,KR
fl:hu_ln:kim-29,Hun-Seok Kim,US
fl:hu_ln:kim-33,Hun Soo Kim,KR
fl:hu_ln:kim-40,Hun-Taek Kim,KR
fl:hu_ln:kim-71,Hui Kim,KR
fl:hu_ln:king-2,Hung-Ju King,TW
fl:hu_ln:kleinhout-1,Huib V. Kleinhout,NO
fl:hu_ln:koch-1,Hubert Koch,DE
fl:hu_ln:koepfer-1,Hubert Koepfer,US
fl:hu_ln:kou-1,Hung-Jui Kou,TW
fl:hu_ln:kraijnc-1,Hugo Jose Kraijnc,NL
fl:hu_ln:kuo-12,Hung-Jui Kuo,TW
fl:hu_ln:kuo-27,Hung-Cheng Kuo,TW
fl:hu_ln:kuo-31,Hung-Chun KUO,
fl:hu_ln:kuo-39,Hung-Yi Kuo,TW
fl:hu_ln:kwan-3,Hung Tack Kwan,US
fl:hu_ln:kwong-1,Hui Lam Kwong,US
fl:hu_ln:lai-13,Hung-Jung Lai,TW
fl:hu_ln:lai-17,Hui-Lin Lai,TW
fl:hu_ln:lai-22,Hung-Quoc Duc Lai,US
fl:hu_ln:lai-27,Hung-Ching Lai,TW
fl:hu_ln:lai-44,Hung-Yu Lai,TW
fl:hu_ln:law-1,Hung-Fai Stephen Law,US
fl:hu_ln:le-21,Huy Le,US
fl:hu_ln:le-6,Hung Q. Le,US
fl:hu_ln:lecarpentier-1,Hugues Nicolas Lecarpentier,FR
fl:hu_ln:lee-180,Hun-joo Lee,KR
fl:hu_ln:lee-225,Huyong Lee,KR
fl:hu_ln:lee-4,Huei-Long Lee,TW
fl:hu_ln:lee-44,Hui Dong Lee,KR
fl:hu_ln:lee-79,Hui Chen Vivian Lee,US
fl:hu_ln:lei-8,Hui Lei,CN
fl:hu_ln:li-100,Hui Li,CN
fl:hu_ln:li-140,Hua Li,CN
fl:hu_ln:li-143,Hua Li,US
fl:hu_ln:li-16,Huiming LI,US
fl:hu_ln:li-23,Huifang LI,CA
fl:hu_ln:li-270,Huan-Hsin Li,TW
fl:hu_ln:li-34,Huayou Li,CN
fl:hu_ln:li-41,Huidong Li,US
fl:hu_ln:li-84,Hui Li,US
fl:hu_ln:li-87,Hui Li,TW
fl:hu_ln:li-92,Hui Li,US
fl:hu_ln:liang-81,Huarui Liang,CN
fl:hu_ln:liao-11,Hung-Jen Liao,TW
fl:hu_ln:liao-70,Huan Liao,US
fl:hu_ln:liao-73,Huabin Liao,TW
fl:hu_ln:liao-8,Hua-Xin Liao,US
fl:hu_ln:liao-80,Huanbin Liao,CN
fl:hu_ln:lim-19,HunYong Lim,KR
fl:hu_ln:lim-34,Hun Lim,KR
fl:hu_ln:lim-46,Hunjung Lim,KR
fl:hu_ln:lin-103,Hung-Chih Lin,TW
fl:hu_ln:lin-105,Hung-Chan Lin,TW
fl:hu_ln:lin-122,Hung-Wei Lin,
fl:hu_ln:lin-164,Huan-Shun Lin,CN
fl:hu_ln:lin-202,Hui-Ju Lin,TW
fl:hu_ln:lin-26,Hung-Jen Lin,TW
fl:hu_ln:lin-286,Hui-Kai Lin,CN
fl:hu_ln:lin-33,Hung-Hsi Lin,TW
fl:hu_ln:lin-365,Huazi Lin,CA
fl:hu_ln:lin-4,Huan-Just Lin,TW
fl:hu_ln:lin-47,Hung-Tar Lin,TW
fl:hu_ln:lin-77,Hung Sheng Lin,US
fl:hu_ln:lin-91,Hung-Lung Lin,TW
fl:hu_ln:lin-98,Hung-Che Lin,TW
fl:hu_ln:lindsay-1,Hugh T. Lindsay,CA
fl:hu_ln:ling-14,Hui Ling,CN
fl:hu_ln:liu-104,Hui Liu,US
fl:hu_ln:liu-108,Hui Liu,US
fl:hu_ln:liu-111,Hui Liu,CN
fl:hu_ln:liu-13,Huanlong Liu,US
fl:hu_ln:liu-143,Huang Liu,US
fl:hu_ln:liu-173,Hua Liu,TW
fl:hu_ln:liu-178,Hua Liu,US
fl:hu_ln:liu-185,Huan Liu,CN
fl:hu_ln:liu-194,HuiHai Liu,US
fl:hu_ln:liu-217,Huanping Liu,CN
fl:hu_ln:liu-219,Huishuang Liu,CN
fl:hu_ln:liu-22,Huibin Liu,US
fl:hu_ln:liu-220,Huafeng Liu,CN
fl:hu_ln:liu-222,Huadong Liu,CN
fl:hu_ln:liu-227,Huawei Liu,CN
fl:hu_ln:liu-43,Hung-Yi Liu,US
fl:hu_ln:liu-64,Huiping Liu,SE
fl:hu_ln:liu-86,Hui-Hai Liu,US
fl:hu_ln:liu-99,Hui Liu,CN
fl:hu_ln:long-10,Hua Long,CN
fl:hu_ln:lopessilva-1,Hugo José Lopes Silva,DK
fl:hu_ln:lou-7,Hui-Ling Lou,US
fl:hu_ln:lu-100,Hung-Chun Lu,TW
fl:hu_ln:lu-37,Hui-Hsin Lu,CN
fl:hu_ln:lu-4,Hung Jung Lu,US
fl:hu_ln:lu-67,Hua Lu,US
fl:hu_ln:luo-31,Huping Luo,US
fl:hu_ln:luo-42,Hua Luo,US
fl:hu_ln:luo-51,Hui Luo,US
fl:hu_ln:lur-1,Huu-Sheng Lur,TW
fl:hu_ln:ly-2,Hung Dinh LY,US
fl:hu_ln:ma-54,Huixiao Ma,CN
fl:hu_ln:ma-8,Hua Ma,US
fl:hu_ln:mai-1,Hung-Chuan Mai,
fl:hu_ln:malandain-2,Hugues Malandain,US
fl:hu_ln:martel-2,Hugo Martel,CA
fl:hu_ln:martin-1,Hugo Martin,GB
fl:hu_ln:mckay-1,Hugh McKay,US
fl:hu_ln:mclellan-1,"Hubert Rae McLellan, Jr.",US
fl:hu_ln:meehan-1,Hughie Meehan,US
fl:hu_ln:mehanna-1,Hussein Mohamed Hassan Mehanna,US
fl:hu_ln:mei-6,Huabin Mei,CN
fl:hu_ln:meng-3,Huaiyu Meng,US
fl:hu_ln:meza-1,Humberto V. Meza,US
fl:hu_ln:mo-2,Hua Mo,US
fl:hu_ln:moreno-1,Humberto Moreno,MX
fl:hu_ln:mouquet-1,Hugo Mouquet,US
fl:hu_ln:mousa-1,Hussam Mousa,US
fl:hu_ln:muller-2,Hubert Muller,DE
fl:hu_ln:munro-1,Hugh Semple Munro,GB
fl:hu_ln:nam-5,Hui Nam,KR
fl:hu_ln:nash-1,Huw M. Nash,US
fl:hu_ln:ngo-9,Huy Ngo,US
fl:hu_ln:nguyen-105,Hung Nguyen,US
fl:hu_ln:nguyen-111,Hung Nguyen,US
fl:hu_ln:nguyen-5,Huan D. Nguyen,US
fl:hu_ln:nguyen-51,Huy Q. Nguyen,US
fl:hu_ln:nguyen-6,Huan C. Nguyen,US
fl:hu_ln:nguyen-67,Huyen Van Nguyen,US
fl:hu_ln:nguyen-86,Hung Phi Nguyen,US
fl:hu_ln:nguyenthithanh-1,Huyen Nguyen Thi Thanh,JP
fl:hu_ln:niu-2,Huaning Niu,US
fl:hu_ln:obameobame-1,Hugues Obame Obame,FR
fl:hu_ln:oh-12,Hun-Cheol Oh,KR
fl:hu_ln:oh-13,Huncheol OH,KR
fl:hu_ln:oing-1,Hubert Oing,DE
fl:hu_ln:orozcocervantes-1,Humberto Orozco Cervantes,MX
fl:hu_ln:ouyang-7,Hua Ouyang,CN
fl:hu_ln:owen-1,Hugh Owen,US
fl:hu_ln:pan-45,Hui Pan,US
fl:hu_ln:pan-51,Huifeng Pan,CN
fl:hu_ln:pan-58,Huanqing Pan,CN
fl:hu_ln:peels-1,Huibertus Peels,NL
fl:hu_ln:pham-22,Hung A. Pham,US
fl:hu_ln:pham-27,Hung M. Pham,US
fl:hu_ln:piccin-1,Hugo Piccin,DE
fl:hu_ln:qi-12,Hua Qi,JP
fl:hu_ln:qi-6,Hui Qi,CN
fl:hu_ln:qiao-4,Huiping Qiao,CN
fl:hu_ln:qing-2,Huaping Qing,CN
fl:hu_ln:qiu-1,Huawei Qiu,US
fl:hu_ln:qiu-3,Hui Qiu,US
fl:hu_ln:qu-1,Huiming Qu,US
fl:hu_ln:qu-15,Huyu Qu,US
fl:hu_ln:quan-3,Huanghe Quan,CN
fl:hu_ln:quill-1,Hugh Quill,US
fl:hu_ln:ren-4,Hua (Kevin) Ren,CN
fl:hu_ln:riley-1,Hugh Riley,US
fl:hu_ln:rimatzki-1,Hunter G. Rimatzki,US
fl:hu_ln:rongxiu-1,Huang Rongxiu,CN
fl:hu_ln:ross-2,Hugh Burnett Ross,US
fl:hu_ln:rothuizen-1,Hugo E. Rothuizen,CH
fl:hu_ln:sahli-1,Hussein Sahli,CA
fl:hu_ln:shao-1,Hui Shao,CN
fl:hu_ln:shen-36,Hui Shen,CN
fl:hu_ln:shen-58,Hugh Shen,US
fl:hu_ln:shen-59,Huapin Shen,CN
fl:hu_ln:shi-26,Huan Shi,CN
fl:hu_ln:shih-10,Hung-Lin Shih,TW
fl:hu_ln:shih-13,Hui-Hsin Shih,TW
fl:hu_ln:shih-26,Huei Yuan Shih,US
fl:hu_ln:shui-3,Hung-Chi Shui,TW
fl:hu_ln:simon-1,Hubert Simon,FR
fl:hu_ln:smisson-1,"Hugh F. Smisson, III",US
fl:hu_ln:smith-19,Hubbert Smith,US
fl:hu_ln:song-18,Hu SONG,CN
fl:hu_ln:su-13,Hung-Wen Su,TW
fl:hu_ln:su-21,Hua-Ching Su,CN
fl:hu_ln:su-59,Huafeng Su,CN
fl:hu_ln:su-72,Huaizhi Su,CN
fl:hu_ln:su-9,Huan-Chieh Su,TW
fl:hu_ln:sun-1,Huikai Sun,US
fl:hu_ln:sun-106,Hubert Ken Sun,US
fl:hu_ln:sun-72,Huanquan Sun,CN
fl:hu_ln:sung-1,Hui-Hsia Sung,US
fl:hu_ln:sung-7,Hung-Huan Sung,TW
fl:hu_ln:tai-27,Huiwen Tai,US
fl:hu_ln:tamassia-1,Hugh Tamassia,US
fl:hu_ln:tan-33,Hungli Tan,TW
fl:hu_ln:tan-35,Huan Tan,US
fl:hu_ln:tan-5,Hui Vicki Tan,US
fl:hu_ln:tan-7,Hui Tan,US
fl:hu_ln:tang-75,Huaping Tang,CN
fl:hu_ln:tao-5,Hu Tao,US
fl:hu_ln:teng-10,Hui-Wen Teng,TW
fl:hu_ln:tian-16,Hui Tian,US
fl:hu_ln:tong-17,Hui Tong,CN
fl:hu_ln:tran-14,Hung H. Tran,US
fl:hu_ln:tran-24,Huy Q. Tran,US
fl:hu_ln:tran-8,Hung Quoc Tran,CH
fl:hu_ln:tseng-34,Hua-Wei Tseng,TW
fl:hu_ln:tseng-55,Hui-Ping TSENG,TW
fl:hu_ln:tseng-9,Huai-Yuan Tseng,US
fl:hu_ln:tso-1,Hung-Ta Tso,TW
fl:hu_ln:tullberg-1,Hugo Tullberg,SE
fl:hu_ln:uzunalioglu-1,Huseyin Uzunalioglu,US
fl:hu_ln:vandelaarschot-1,Huon Urbald Ogier Norbert Van De Laarschot,NL
fl:hu_ln:vandenbergen-1,Hugues Van Den Bergen,BE
fl:hu_ln:vantrease-1,Hudson R. Vantrease,US
fl:hu_ln:verachtert-1,Hubert Verachtert,BE
fl:hu_ln:vermeulen-2,Hubertus Gerardus Hendrikus Vermeulen,NL
fl:hu_ln:verweij-1,Hugo D. Verweij,US
fl:hu_ln:vincent-2,Hugo John Martin Vincent,GB
fl:hu_ln:vo-13,Huy T. Vo,US
fl:hu_ln:voillaume-1,Hubert Voillaume,FR
fl:hu_ln:wallimann-1,Hugo Wallimann,CH
fl:hu_ln:wang-119,Huanbing Wang,CN
fl:hu_ln:wang-138,Hua Wang,CN
fl:hu_ln:wang-139,Hua Wang,CN
fl:hu_ln:wang-146,Hua Wang,US
fl:hu_ln:wang-149,Hua Wang,US
fl:hu_ln:wang-151,Hua Wang,US
fl:hu_ln:wang-16,Hung Cho Wang,TW
fl:hu_ln:wang-17,Hung-Chun Wang,TW
fl:hu_ln:wang-191,Hui Wang,CN
fl:hu_ln:wang-193,Hui Wang,CN
fl:hu_ln:wang-200,Hui Wang,CN
fl:hu_ln:wang-203,Hui Wang,CN
fl:hu_ln:wang-212,Hui Wang,CN
fl:hu_ln:wang-215,Hui Wang,CN
fl:hu_ln:wang-218,Hui Wang,US
fl:hu_ln:wang-219,Hui Wang,CN
fl:hu_ln:wang-223,Hui Wang,US
fl:hu_ln:wang-226,Hui Wang,CN
fl:hu_ln:wang-260,Huamao WANG,CN
fl:hu_ln:wang-278,Hung-Hsiang Wang,TW
fl:hu_ln:wang-293,Huisun Wang,US
fl:hu_ln:wang-311,Huayan Wang,US
fl:hu_ln:wang-327,Huan Wang,CN
fl:hu_ln:wang-330,Hualin Wang,CN
fl:hu_ln:wang-370,Huanrong Wang,CN
fl:hu_ln:wang-416,Hung-Hui Wang,TW
fl:hu_ln:wang-444,Huangfeng Wang,CN
fl:hu_ln:wang-457,Hucheng Wang,CN
fl:hu_ln:wang-480,Huifeng Wang,CN
fl:hu_ln:wasmer-1,Hubertus Friedrich Wasmer,CH
fl:hu_ln:watzinger-1,Hubert Watzinger,AT
fl:hu_ln:wei-19,Huang-Ren Wei,TW
fl:hu_ln:wei-22,Huan-Sheng Wei,TW
fl:hu_ln:wei-36,Hung-Yu Wei,TW
fl:hu_ln:wei-68,Huijun Wei,CN
fl:hu_ln:welch-1,Hudson Welch,US
fl:hu_ln:wen-2,Hung-Chuan Wen,TW
fl:hu_ln:wenze-1,Huang Wenze,JP
fl:hu_ln:wilkinson-1,Hugh Wilkinson,US
fl:hu_ln:wong-6,Hung Khin Wong,MY
fl:hu_ln:wu-110,Huan-Ping Wu,US
fl:hu_ln:wu-115,Huan Wu,CA
fl:hu_ln:wu-178,Hua-Shu Wu,TW
fl:hu_ln:wu-23,Hung-Sen Wu,TW
fl:hu_ln:wu-256,Huagang Wu,CN
fl:hu_ln:wu-269,Huangwei Wu,CN
fl:hu_ln:wu-282,Huijun Wu,CN
fl:hu_ln:wu-78,Hui Wu,US
fl:hu_ln:wu-95,Huixia Wu,US
fl:hu_ln:xia-18,Hua Xia,US
fl:hu_ln:xia-33,Huilong Xia,CN
fl:hu_ln:xia-8,Huanhuan Xia,CN
fl:hu_ln:xiang-9,Huaikun Xiang,CN
fl:hu_ln:xiao-20,Hu Xiao,CN
fl:hu_ln:xiao-24,Hufu Xiao,CN
fl:hu_ln:xie-29,Huan Xie,US
fl:hu_ln:xie-32,Huijie Xie,CN
fl:hu_ln:xie-34,Huagang Xie,US
fl:hu_ln:xiong-17,Huan Xiong,CN
fl:hu_ln:xu-45,Huining Xu,CN
fl:hu_ln:xu-79,Huilin XU,US
fl:hu_ln:xu-89,Hua Xu,CA
fl:hu_ln:yan-6,Huiqin Yan,CN
fl:hu_ln:yang-1,Huei-Jen Yang,TW
fl:hu_ln:yang-135,Hu Yang,US
fl:hu_ln:yang-19,Huai Yang,TW
fl:hu_ln:yang-237,Huanrong Yang,CN
fl:hu_ln:yang-87,Hui-Tsung Yang,TW
fl:hu_ln:yao-30,Hung-Ping Yao,TW
fl:hu_ln:yeh-4,Hui-Chun Yeh,TW
fl:hu_ln:yen-30,Hung-Ming Yen,TW
fl:hu_ln:yeung-1,Hubert Yeung,US
fl:hu_ln:yin-23,Huiming Yin,US
fl:hu_ln:yin-26,Huaxiang Yin,CN
fl:hu_ln:yin-35,Huahua Yin,CN
fl:hu_ln:yin-41,Hujun Yin,US
fl:hu_ln:you-22,Hua You,CN
fl:hu_ln:yu-116,Huihua Yu,CN
fl:hu_ln:yu-119,Huazhang Yu,CN
fl:hu_ln:yu-120,Huijun Yu,DE
fl:hu_ln:yu-17,Hung-Wei Yu,TW
fl:hu_ln:yu-90,Huafeng Yu,US
fl:hu_ln:yu-94,Hung-Chih Yu,TW
fl:hu_ln:yun-2,Huichan Yun,KR
fl:hu_ln:yun-3,Hui-Chan Yun,KR
fl:hu_ln:zang-4,Hui Zang,US
fl:hu_ln:zebian-1,Hussam Zebian,US
fl:hu_ln:zeng-25,Huaiyu Zeng,US
fl:hu_ln:zeng-31,Hui Zeng,CN
fl:hu_ln:zhang-145,Huanlin Zhang,US
fl:hu_ln:zhang-159,Hua Zhang,SG
fl:hu_ln:zhang-161,Hua Zhang,CN
fl:hu_ln:zhang-166,Hua Zhang,US
fl:hu_ln:zhang-167,Hua Zhang,US
fl:hu_ln:zhang-179,Huijuan Zhang,SG
fl:hu_ln:zhang-184,Huan Zhang,US
fl:hu_ln:zhang-195,Huaisheng ZHANG,CN
fl:hu_ln:zhang-205,Huaizhi Zhang,CN
fl:hu_ln:zhang-210,Huihong Zhang,CN
fl:hu_ln:zhang-28,Huanbo Zhang,US
fl:hu_ln:zhang-33,Hugh Zhang,US
fl:hu_ln:zhang-47,Huiming Zhang,US
fl:hu_ln:zhang-75,Hui Zhang,US
fl:hu_ln:zhang-79,Hui Zhang,CN
fl:hu_ln:zhang-89,Hui Zhang,US
fl:hu_ln:zhang-98,Huaihong Zhang,CN
fl:hu_ln:zhao-41,Hui Zhao,CN
fl:hu_ln:zhao-8,Huanan Zhao,CN
fl:hu_ln:zhao-9,Huiping Zhao,US
fl:hu_ln:zhao-97,Huirong Zhao,CN
fl:hu_ln:zheng-11,Hui Zheng,CN
fl:hu_ln:zhong-11,Hua Zhong,CN
fl:hu_ln:zhong-3,Huijuan Zhong,CN
fl:hu_ln:zhou-5,Huaxing Zhou,US
fl:hu_ln:zhou-51,Hui Zhou,CN
fl:hu_ln:zhou-52,Hui Zhou,CN
fl:hu_ln:zhou-57,Huasong Zhou,CN
fl:hu_ln:zhu-44,Huaiyu Zhu,US
fl:hu_ln:zhu-48,Hua Zhu,AU
fl:hu_ln:zhu-74,Huaisong Zhu,CN
fl:hu_ln:zhu-81,Hufei Zhu,CN
fl:hu_ln:zhu-89,Huanfeng Zhu,CA
fl:hu_ln:zhu-92,Huilong Zhu,US
fl:hu_ln:zou-1,Huafei Zou,US
fl:hw_ln:cha-9,Hwa-Jin Cha,KR
fl:hw_ln:chang-13,Hwan Chang,KR
fl:hw_ln:chang-17,Hwi Bong Chang,KR
fl:hw_ln:cheng-1,Hwei-Ling Cheng,US
fl:hw_ln:cheon-4,Hwan-Sung Cheon,KR
fl:hw_ln:chew-2,Hwee-Seng Jimmy Chew,SG
fl:hw_ln:cho-19,Hwan-Hee Cho,KR
fl:hw_ln:cho-3,Hwa-hyun Cho,KR
fl:hw_ln:cho-30,Hwayoung Cho,KR
fl:hw_ln:choi-29,Hwal Choi,KR
fl:hw_ln:choi-5,Hwan Geun Choi,KR
fl:hw_ln:choi-7,Hwang Ho Choi,KR
fl:hw_ln:chon-1,Hwa Su Chon,KR
fl:hw_ln:chung-4,Hwan Seok CHUNG,KR
fl:hw_ln:hur-2,Hwan Hur,KR
fl:hw_ln:jeong-7,Hwan Hee Jeong,KR
fl:hw_ln:jun-4,Hwichan Jun,KR
fl:hw_ln:jung-33,Hwasoon Jung,KR
fl:hw_ln:jung-37,Hwiryong JUNG,KR
fl:hw_ln:jung-4,Hwa Young Jung,US
fl:hw_ln:kang-12,Hwa-Yong Kang,KR
fl:hw_ln:kang-14,Hwiwon Kang,KR
fl:hw_ln:kim-27,Hwan Keun Kim,US
fl:hw_ln:kim-28,Hwan Kuk Kim,KR
fl:hw_ln:kim-46,Hwan-hee Kim,KR
fl:hw_ln:kim-48,Hwan Chul Kim,KR
fl:hw_ln:kim-63,Hwan-Jin Kim,KR
fl:hw_ln:kim-93,Hwa-Kyung Kim,KR
fl:hw_ln:kim-94,Hwakyung Kim,KR
fl:hw_ln:kwon-6,Hwan-Joon Kwon,US
fl:hw_ln:lee-100,Hwalsuk Lee,KR
fl:hw_ln:lee-63,Hwa Sun Lee,KR
fl:hw_ln:moon-2,Hwa-Shin Moon,KR
fl:hw_ln:namgung-1,Hwan Sik Namgung,KR
fl:hw_ln:oh-26,Hwa-Seok Oh,KR
fl:hw_ln:penny-1,Hweixian Leong Penny,SG
fl:hw_ln:rhee-2,Hwa-Sung Rhee,KR
fl:hw_ln:seo-12,Hwang-Un Seo,KR
fl:hw_ln:shim-8,Hwan SHIM,KR
fl:hw_ln:shin-28,Hwang Sup Shin,KR
fl:hw_ln:song-9,Hwa Young Song,KR
fl:hw_ln:yoon-1,Hwan Ki Yoon,KR
fl:hy_ln:abe-1,Hyota Abe,JP
fl:hy_ln:ahn-117,Hyun Ku AHN,KR
fl:hy_ln:ahn-162,Hyukjin Ahn,KR
fl:hy_ln:ahn-19,Hyun Taek Ahn,KR
fl:hy_ln:ahn-7,Hyoung Wook Ahn,KR
fl:hy_ln:ahn-92,Hyeong-Cheol Ahn,KR
fl:hy_ln:bae-115,Hyun Cheol Bae,KR
fl:hy_ln:bae-128,Hyun Bae,US
fl:hy_ln:bae-14,Hyo Jin Bae,KR
fl:hy_ln:bae-28,Hyeon Min Bae,KR
fl:hy_ln:bae-29,Hyun-Min Bae,KR
fl:hy_ln:bae-54,Hyo Dae Bae,KR
fl:hy_ln:baek-33,Hyeong Seok Baek,KR
fl:hy_ln:baek-46,Hyung-Gil Baek,KR
fl:hy_ln:bahn-2,Hyong Minh Bahn,KR
fl:hy_ln:bahn-3,Hyoung-Min Bahn,KR
fl:hy_ln:bahn-4,Hyong Min Bahn,KR
fl:hy_ln:bak-1,Hyoung Rok Bak,KR
fl:hy_ln:bang-31,Hyungsung Bang,KR
fl:hy_ln:bang-55,Hyosang Bang,KR
fl:hy_ln:birnboim-1,Hyman Chaim Birnboim,CA
fl:hy_ln:bong-3,Hyojin Bong,KR
fl:hy_ln:cha-16,Hyun Seok Cha,KR
fl:hy_ln:cha-27,Hye Yeon Cha,KR
fl:hy_ln:chae-25,Hyukjin Chae,KR
fl:hy_ln:chang-21,Hyun-Seok Chang,KR
fl:hy_ln:chang-23,Hyun Sung Chang,KR
fl:hy_ln:chang-60,Hyuk Chang,KR
fl:hy_ln:chang-71,Hyeuk Chang,KR
fl:hy_ln:chantz-1,Hyman D. Chantz,US
fl:hy_ln:cheon-3,Hye Jeong Cheon,KR
fl:hy_ln:cheong-1,Hye-Yeon Cheong,US
fl:hy_ln:cho-122,Hyun Min CHO,KR
fl:hy_ln:cho-123,Hyunmin Cho,KR
fl:hy_ln:cho-128,Hyun Ran Cho,KR
fl:hy_ln:cho-166,Hyun Cho,KR
fl:hy_ln:cho-203,Hyo Sang Cho,KR
fl:hy_ln:cho-300,Hyung-rae Cho,KR
fl:hy_ln:cho-331,Hyejung CHO,KR
fl:hy_ln:cho-354,Hyunsu CHO,KR
fl:hy_ln:cho-355,Hyunduck Cho,KR
fl:hy_ln:cho-365,Hyunsuk Cho,KR
fl:hy_ln:cho-93,Hyun-Jin Cho,KR
fl:hy_ln:cho-97,Hyun Ju Cho,KR
fl:hy_ln:choi-1,Hyeong Wook Choi,US
fl:hy_ln:choi-105,Hyung Jin Choi,KR
fl:hy_ln:choi-107,Hyung Ju Choi,KR
fl:hy_ln:choi-126,Hyun Jin Choi,KR
fl:hy_ln:choi-129,Hyun Jung Choi,KR
fl:hy_ln:choi-13,Hyung-Nam Choi,DE
fl:hy_ln:choi-135,Hyo Min Choi,KR
fl:hy_ln:choi-137,Hyuk Sun Choi,KR
fl:hy_ln:choi-144,Hyuk-soon Choi,KR
fl:hy_ln:choi-148,Hyun-yong Choi,KR
fl:hy_ln:choi-154,Hyun Sic Choi,CN
fl:hy_ln:choi-156,Hyunsic Choi,CN
fl:hy_ln:choi-157,Hyun Sung Choi,US
fl:hy_ln:choi-167,Hyun-seob Choi,KR
fl:hy_ln:choi-176,Hyun-Moo Choi,KR
fl:hy_ln:choi-240,Hyun Do Choi,KR
fl:hy_ln:choi-271,Hyeong-Seok Choi,KR
fl:hy_ln:choi-276,Hyo-Seok Choi,KR
fl:hy_ln:choi-321,Hyungrim Choi,KR
fl:hy_ln:choi-343,Hyeyoung Choi,KR
fl:hy_ln:choi-345,Hyengcheul Choi,KR
fl:hy_ln:choi-356,Hyunseok CHOI,KR
fl:hy_ln:choi-358,Hyeong-sik CHOI,KR
fl:hy_ln:choi-372,Hyeonho Choi,KR
fl:hy_ln:choi-434,Hyeon Min Choi,KR
fl:hy_ln:choi-438,Hyeon-Hee Choi,KR
fl:hy_ln:choi-449,Hyeon Choi,KR
fl:hy_ln:choi-471,Hyungwook CHOI,KR
fl:hy_ln:choi-50,Hyouk Ryeol Choi,KR
fl:hy_ln:choi-87,Hyun-Chul Choi,KR
fl:hy_ln:chu-4,Hye Yong Chu,KR
fl:hy_ln:chun-33,Hyun-Suk CHUN,KR
fl:hy_ln:chung-71,Hyun-Soo Chung,KR
fl:hy_ln:eom-21,Hyeri EOM,KR
fl:hy_ln:eum-4,Hyun-Chul Eum,KR
fl:hy_ln:eum-8,Hyomin Eum,KR
